notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,process_code,state,cnty_fips,cnty_name,district_number,rrc,Reg,region_name,play,play_name,drill_depth_ft,lateral_length_ft,API,Sulfur,federal_land,project_royalty_multiplier,std_pattern_size_acres,total_pattern_size_acres,totpat,past_wells,Ninjwell,resacc,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DGWY350201301,1,WY,13,Fremont,66,0,5,rocky_mountain,3502,basin margin anticline,8633.28,502.11,33,0.137,1,0.56,80,7915.102041,99,0,0,0,25,0.326,0.334,0.155,0.03,0.155,119.42296,148.4776,85.39339,63.68409,52.10131,44.61386,39.27798,35.24468,32.07139,29.50036,27.36947,25.57137,24.03114,22.69554,21.52493,20.48989,19.56715,18.73873,17.99052,17.311,16.69086,16.12236,15.59908,15.11563,14.66759,14.25072,13.86225,13.49874,13.15821,12.83824,12.53697,12.25268,11.98418,11.72979,11.48878,11.25975,11.04191,10.83443,10.63653,10.44751,561.30307,491.07804,439.10871,405.92381,381.60471,362.55981,347.07185,334.14864,323.15113,313.64186,305.3093,297.92568,291.3207,285.36438,279.95574,275.01555,270.47973,266.29662,262.42369,258.82527,255.4713,252.33651,249.39874,246.63931,244.04168,241.59097,239.2746,237.08113,235.0005,233.02341,231.14196,229.34871,227.637,226.0009,224.43487,222.93412,221.49399,220.11042,218.7798,217.49838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY350202901,1,WY,29,Park,66,0,5,rocky_mountain,3502,basin margin anticline,4341.53,1564.16,17.74,0.106666667,1,0.78,93.33333333,704.0674419,8,0,0,0,133.3333333,0.371333333,0.304666667,0.124333333,0.050666667,0.149,18.76092,17.81254,16.63124,15.74125,15.02629,14.43075,13.92267,13.48155,13.09338,12.74801,12.43793,12.15745,11.90197,11.66805,11.45275,11.25367,11.0688,10.89671,10.73569,10.58475,10.44294,10.30918,10.18294,10.06327,9.94983,9.84199,9.73941,9.64149,9.54799,9.45861,9.37297,9.29089,9.21204,9.13627,9.06336,8.99321,8.92544,8.86011,8.79698,8.73602,714.23477,891.18776,721.4861,644.39638,596.51869,562.8847,537.49105,517.36217,500.83115,486.88388,474.86555,464.33239,454.97242,446.56072,438.92976,431.95243,425.53036,419.5858,414.05671,408.89208,404.05037,399.49631,395.20053,391.13764,387.28613,383.6271,380.14409,376.82252,373.65003,370.61475,367.70678,364.91685,362.23716,359.65995,357.17863,354.78705,352.47987,350.25155,348.09811,346.01453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY350203501,1,WY,35,Sublette,66,0,5,rocky_mountain,3502,basin margin anticline,13928.91,1533.54,52.62,0.137,1,0.85,83.85714286,4393.429698,53,0,0,0,28.57142857,0.326,0.334,0.155,0.03,0.155,832.85246,731.0201,615.77096,556.53225,512.98312,477.93835,448.76935,424.01419,402.70738,384.16202,367.86568,353.42915,340.54655,328.97731,318.52945,309.04532,300.39622,292.47461,285.18959,278.46814,272.24497,266.46425,261.08303,256.05519,251.34963,246.93249,242.77981,238.86557,235.16852,231.67178,228.35654,225.21112,222.21954,219.37232,216.65629,214.06221,211.58116,209.208,206.93317,204.75037,123776.0598,111814.7451,100290.6575,92973.96539,87298.76469,82632.90729,78690.19478,75298.95362,72343.03072,69738.88031,67424.07915,65350.70035,63481.16339,61785.49591,60239.44484,58823.14193,57520.13956,56316.6927,55201.2156,54163.87346,53196.2565,52291.13186,51442.24348,50644.14975,49892.0999,49181.9173,48509.92843,47872.87826,47267.87756,46692.35487,46144.00428,45620.76638,45120.78308,44642.38096,44184.04733,43744.40938,43322.22324,42916.351,42525.75816,42149.49777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY350302501,1,WY,25,Natrona,66,0,5,rocky_mountain,3503,deep basin structure,9257.5,2345.588333,32.94285714,0.096,1,0.45,80,2168.206993,28,0,0,0,110,0.3668,0.3076,0.1274,0.0486,0.1496,72.77527,37.34895,8.10363,2.07973,0.62883,0.22974,0.10503,0.06087,0.04319,0.03518,0.0311,0.02873,0.02719,0.02606,0.02519,0.02445,0.02384,0.02328,0.0227,0.02223,0.0218,0.02135,0.0209,0.02053,0.02019,0.01987,0.01957,0.01927,0.01899,0.01872,0.01847,0.01822,0.01799,0.01777,0.01755,0.01734,0.01714,0.01696,0.01676,0.0166,2.19752,1.50304,1.03267,0.71258,0.49383,0.34366,0.24015,0.16847,0.11867,0.08388,0.05953,0.04241,0.03032,0.02174,0.01566,0.01131,0.00821,0.00595,0.00435,0.00317,0.00234,0.00171,0.00126,0.00093,0.00069,0.00052,0.00038,0.00028,0.00024,0.00014,0.00012,0.00012,0.00012,1.00E-05,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY350402501,1,WY,25,Natrona,66,0,5,rocky_mountain,3504,muddy sandstone stratigraphic,9650.5,2345.588333,32.94285714,0.096,1,0.45,80,2168.206993,28,0,0,0,110,0.3668,0.3076,0.1274,0.0486,0.1496,4.11934,2.89062,2.33315,1.99764,1.76594,1.59371,1.45967,1.35165,1.26229,1.18686,1.12217,1.06605,1.01673,0.97303,0.93391,0.89869,0.86671,0.83766,0.81098,0.78644,0.76378,0.74277,0.72323,0.70493,0.68785,0.67181,0.65679,0.64254,0.62916,0.61646,0.60439,0.59298,0.5821,0.57164,0.56173,0.55225,0.54325,0.5346,0.52632,0.51836,139.83178,121.99858,111.70921,104.55961,99.0515,94.58671,90.85142,87.65605,84.87665,82.42665,80.24353,78.28072,76.50239,74.88043,73.3926,72.02088,70.75041,69.56908,68.46648,67.43415,66.46462,65.55156,64.68957,63.87384,63.1004,62.36538,61.66578,60.99868,60.36158,59.75214,59.16844,58.60864,58.071,57.55424,57.05675,56.57747,56.11528,55.66912,55.23801,54.82109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY350600301,1,WY,3,Big Horn,66,0,5,rocky_mountain,3506,phosphoria stratigraphic,7003.55,3142.22,36,0.106666667,1,0.77,93.33333333,4879.62963,53,0,0,0,100,0.371333333,0.304666667,0.124333333,0.050666667,0.149,4.50684,3.62275,3.07752,2.71765,2.45015,2.23861,2.06512,1.91929,1.79457,1.68638,1.59149,1.50745,1.43252,1.36515,1.30439,1.24921,1.19883,1.15254,1.10986,1.07067,1.03429,1.00055,0.96905,0.93972,0.91213,0.88627,0.862,0.83908,0.81744,0.79694,0.7776,0.75903,0.74164,0.72501,0.70917,0.69413,0.67975,0.66592,0.65282,0.64023,102.86609,90.84203,78.73528,70.53847,64.63663,60.20736,56.76755,54.01551,51.75554,49.85723,48.23126,46.81534,45.56517,44.44839,43.44092,42.52467,41.68544,40.91239,40.19648,39.53078,38.90924,38.32698,37.7799,37.26451,36.77756,36.31662,35.87936,35.46396,35.06832,34.69098,34.33057,33.98584,33.65568,33.33903,33.03509,32.7428,32.46167,32.19075,31.92954,31.67764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY350604301,1,WY,43,Washakie,66,0,5,rocky_mountain,3506,phosphoria stratigraphic,6201.4,3142.22,36,0.106666667,1,0.67,93.33333333,2066.666667,23,0,0,6,100,0.371333333,0.304666667,0.124333333,0.050666667,0.149,0.34087,0.23192,0.16117,0.114,0.08208,0.06029,0.04526,0.0348,0.02748,0.02226,0.01848,0.01572,0.01371,0.01216,0.01095,0.01002,0.00926,0.00865,0.0081,0.00767,0.00726,0.00695,0.00665,0.0063,0.00607,0.00586,0.00566,0.00544,0.00528,0.00515,0.00493,0.00483,0.00468,0.00455,0.00441,0.00432,0.00418,0.00408,0.00403,0.00384,25.63717,20.20851,16.2874,13.35681,11.12175,9.39324,8.04192,6.97577,6.12742,5.44682,4.89647,4.44772,4.07876,3.77283,3.5168,3.3008,3.11672,2.9586,2.82144,2.70152,2.59574,2.50174,2.41749,2.34154,2.27254,2.20951,2.15162,2.09813,2.0486,2.00245,1.95929,1.91886,1.88076,1.84484,1.81093,1.77875,1.74821,1.71912,1.69141,1.66497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY357101305,5,WY,13,Fremont,66,0,5,rocky_mountain,3571,fort union-lance,10575.57,4801,58,0.137,1,0.56,80,139238.4,1405,336,0,0,0,0.326,0.334,0.155,0.03,0.155,72.24407,61.05128,53.14059,47.66863,43.53907,40.29252,37.67235,35.51562,33.71062,32.18218,30.86913,29.73022,28.73287,27.85138,27.06565,26.36106,25.72496,25.14617,24.61823,24.13288,23.6853,23.27066,22.88474,22.5246,22.18727,21.87091,21.57278,21.29089,21.02431,20.77143,20.53147,20.30242,20.08434,19.87592,19.67601,19.48497,19.30101,19.12484,18.95545,18.79223,33831.44231,31303.5536,29059.1426,27322.94117,25886.56363,24660.88298,23594.23359,22652.58106,21811.91907,21054.55565,20367.03904,19738.89072,19161.7889,18629.01537,18135.07119,17675.39873,17246.18232,16844.1928,16466.67747,16111.26783,15775.9152,15458.83151,15158.45173,14873.39466,14602.43737,14344.49185,14098.58376,13863.84133,13639.4776,13424.78292,13219.1124,13021.88146,12832.55582,12650.64774,12475.71009,12307.3327,12145.1381,11988.77725,11837.9293,11692.29506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY357101307,7,WY,13,Fremont,66,0,5,rocky_mountain,3571,fort union-lance,8682.5,4801,58,0.137,1,0.56,80,2072,22,4,0,0,0,0.326,0.334,0.155,0.03,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.8143,93.698025,78.999075,70.4222,64.57015,60.3524,57.201275,54.7738,52.85025,51.28655,49.9854,48.87995,47.9234,47.08265,46.3338,45.659175,45.045375,44.482625,43.96295,43.480225,43.029675,42.607325,42.20985,41.834675,41.479425,41.14205,40.8212,40.5151,40.22255,39.94275,39.674525,39.416625,39.16895,38.930525,38.7006,38.4788,38.264425,38.057325,37.856725,37.662475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY357102505,5,WY,25,Natrona,66,0,5,rocky_mountain,3571,fort union-lance,8844.49,4801,58,0.096,1,0.45,80,82135.57333,822,205,2,0,0,0.326,0.334,0.155,0.03,0.155,36.63207,31.53031,26.61542,23.5523,21.3172,19.59014,18.21291,17.08947,16.15693,15.37132,14.70092,14.12294,13.61876,13.17514,12.78173,12.42933,12.11238,11.82502,11.56277,11.32249,11.10101,10.89617,10.70566,10.52809,10.36209,10.20669,10.06006,9.92169,9.79091,9.66732,9.54981,9.43776,9.33156,9.22987,9.13312,9.04042,8.95161,8.86606,8.78445,8.70564,5654.66623,5211.56616,4550.16974,4189.62789,3927.95831,3717.96119,3542.00937,3391.00122,3259.28764,3142.99221,3039.2981,2946.08205,2861.69887,2784.84909,2714.49072,2649.77499,2590.0022,2534.59135,2483.0536,2434.97419,2389.9996,2347.82551,2308.18803,2270.85705,2235.63167,2202.33391,2170.80666,2140.90895,2112.51737,2085.519,2059.81238,2035.30674,2011.91898,1989.57398,1968.20308,1947.74421,1928.13912,1909.33548,1891.28456,1873.94235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY357102507,7,WY,25,Natrona,66,0,5,rocky_mountain,3571,fort union-lance,9672,4801,58,0.096,1,0.45,80,2003.306667,24,2,0,0,0,0.326,0.334,0.155,0.03,0.155,0.77088,0.70929,0.66907,0.63959,0.61652,0.5977,0.5819,0.56828,0.55639,0.54583,0.53644,0.52785,0.52011,0.51292,0.50638,0.50022,0.49454,0.48926,0.48418,0.47951,0.47514,0.47086,0.46684,0.46306,0.45947,0.456,0.45264,0.44949,0.44648,0.44356,0.44078,0.43798,0.43539,0.43289,0.43047,0.42814,0.42589,0.42361,0.42145,0.41939,526.096,431.563875,392.630725,368.435825,351.137125,337.806625,327.037925,318.0508,310.36935,303.682875,297.777725,292.501175,287.74055,283.4101,279.443625,275.788675,272.403125,269.252575,266.308825,263.548275,260.95095,258.5001,256.181125,253.981675,251.89095,249.899425,247.9987,246.181625,244.44165,242.772925,241.170325,239.629125,238.145275,236.71485,235.33445,234.00105,232.711725,231.463875,230.2551,229.0833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY360402301,1,WY,23,Lincoln,66,0,5,rocky_mountain,3604,absaroka thrust,16200,5026.883333,46.08,0.137,1,0.74,80,536.9814651,7,0,0,6,0,0.326,0.334,0.155,0.03,0.155,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.10354,1053.42549,815.87575,705.8041,635.94128,585.563,546.71598,515.46582,489.5693,467.62755,448.71186,432.17668,417.55623,404.5049,392.75906,382.11391,372.40744,363.50935,355.31359,347.73267,340.69385,334.13573,328.00652,322.26164,316.86309,311.77761,306.97648,302.43444,298.12923,294.04121,290.15304,286.44908,282.91543,279.53962,276.31033,273.21751,270.25191,267.40509,264.66954,262.03821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY360404101,1,WY,41,Uinta,66,0,5,rocky_mountain,3604,absaroka thrust,15164.83,2162.71,46.08,0.137,1,0.39,80,751.8518519,10,0,0,0,33.33333333,0.326,0.334,0.155,0.03,0.155,47.99803,44.34116,36.41928,33.5004,31.64836,30.27757,29.1933,28.30123,27.54712,26.89627,26.32581,25.8192,25.36466,24.95307,24.57763,24.23301,23.91484,23.61974,23.34473,23.08758,22.84619,22.61892,22.40433,22.20117,22.00859,21.82536,21.65076,21.48412,21.32492,21.17224,21.02589,20.88537,20.75028,20.62011,20.49462,20.37366,20.25664,20.14371,20.03424,19.9283,8175.73779,7499.09625,6968.11164,6560.5739,6229.89478,5953.58055,5717.71457,5513.00173,5332.92774,5172.76137,5028.96906,4898.84916,4780.29598,4671.63952,4571.53637,4478.89084,4392.79916,4312.50759,4237.38194,4166.88302,4100.54964,4037.98409,3978.84079,3922.81816,3869.65111,3819.10585,3770.97441,3725.07193,3681.23268,3639.30817,3599.16415,3560.67983,3523.74487,3488.25916,3454.13192,3421.27944,3389.62559,3359.10002,3329.63826,3301.18068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY370103701,1,WY,37,Sweetwater,66,0,5,rocky_mountain,3701,rock springs uplift,7176.48,2025.2,57,0.035555556,1,0.7,83,8258.376535,100,0,0,0,100,0.341111111,0.324222222,0.144777778,0.036888889,0.153,700.99542,613.10788,548.7889,502.40661,466.94404,438.83607,415.96297,396.96054,380.90566,367.14569,355.20748,344.73849,335.47012,327.19502,319.75097,313.00774,306.86241,301.22961,296.04131,291.23951,286.77728,282.61478,278.71805,275.05838,271.61174,268.35653,265.27485,262.35098,259.57064,256.92181,254.39397,251.97761,249.66406,247.44567,245.31606,243.26893,241.29886,239.40029,237.56933,235.80173,31118.25197,30158.44943,25900.64479,23761.8297,22249.10146,21061.07915,20085.13703,19261.91953,18554.57617,17938.18644,17394.98304,16911.8172,16478.67636,16087.75761,15732.86291,15408.99165,15112.052,14838.65824,14585.97952,14351.628,14133.57429,13930.08051,13739.64933,13560.98445,13392.95564,13234.57432,13084.9717,12943.38051,12809.12124,12681.58907,12560.24472,12444.6059,12334.23885,12228.75365,12127.79776,12031.05297,11938.22934,11849.0649,11763.31944,11680.77503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY370103707,7,WY,37,Sweetwater,66,0,5,rocky_mountain,3701,rock springs uplift,3136.5,2025.2,49,0.035555556,1,0.7,83,9910.051842,114,6,0,0,100,0.341111111,0.324222222,0.144777778,0.036888889,0.153,0.00012,0.00012,0.00012,7.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.033725,98.69315,82.070625,70.6407,62.297125,55.93115,50.905625,46.83085,43.454875,40.6085,38.173175,36.06415,34.218325,32.5882,31.137225,29.836975,28.664,27.600875,26.631725,25.7447,24.929575,24.177375,23.4811,22.834825,22.23275,21.67065,21.1445,20.650775,20.186425,19.74885,19.3357,18.9452,18.575275,18.224125,17.89055,17.573275,17.2707,16.982175,16.70655,16.44295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY370700701,1,WY,7,Carbon,66,0,5,rocky_mountain,3707,platform,5819.03,3462.09,38,0.053333333,1,0.53,80,30810.20408,386,0,0,0,66.66666667,0.335666667,0.321111111,0.136444444,0.046777778,0.159888889,243.4404,203.94449,180.4066,164.62037,152.92945,143.79122,136.39146,130.2461,125.04252,120.5671,116.6681,113.23336,110.17896,107.43973,104.96505,102.71488,100.6567,98.76427,97.01616,95.39455,93.88442,92.47325,91.15048,89.90684,88.73462,87.62694,86.57821,85.58292,84.63679,83.7356,82.87592,82.05471,81.2688,80.51591,79.79367,79.09997,78.43288,77.791,77.17231,76.57575,18939.4799,16037.50291,13559.70604,12113.99979,11102.50283,10326.04953,9698.36226,9174.92172,8729.56875,8345.35175,8010.45852,7716.20491,7455.95258,7224.47828,7017.58246,6831.83196,6664.38415,6512.8607,6375.25427,6249.86021,6135.22058,6030.08388,5933.36924,5844.14092,5761.58535,5684.993,5613.74307,5547.29142,5485.15957,5426.92565,5372.21723,5320.70461,5272.0949,5226.12852,5182.57374,5141.22381,5101.89424,5064.41921,5028.65065,4994.45495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY370703701,1,WY,37,Sweetwater,66,0,5,rocky_mountain,3707,platform,6304.63,1400.11,38,0.035555556,1,0.7,83,8258.376535,100,0,0,0,100,0.341111111,0.324222222,0.144777778,0.036888889,0.153,506.79673,446.65136,397.74056,364.90404,340.68154,321.97284,307.05688,294.86777,284.70292,276.07983,268.65638,262.18331,256.47583,251.39376,246.82878,242.69614,238.92903,235.474,232.28726,229.33292,226.58236,224.01043,221.59697,219.32427,217.17816,215.14568,213.21587,211.37963,209.62846,207.95548,206.35405,204.81886,203.34473,201.92742,200.56312,199.24806,197.97867,196.75261,195.56702,194.41957,39539.37946,32838.52743,28136.844,25436.59197,23589.17932,22220.69979,21155.48042,20296.54123,19585.01213,18982.80507,18464.10398,18010.76706,17609.66763,17251.07191,16927.60514,16633.57664,16364.51948,16116.8753,15887.77042,15674.85459,15476.18467,15290.13741,15115.34363,14950.63947,14795.02651,14647.64382,14507.74313,14374.6705,14247.85145,14126.77871,14011.00207,13900.12059,13793.77532,13691.64447,13593.43781,13498.89274,13407.77178,13319.85864,13234.95649,13152.88501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY377100305,5,WY,3,Big Horn,66,0,5,rocky_mountain,3771,frontier,10684.35,4661.048571,43.62583333,0.106666667,1,0.77,80,14400,149,31,0,0,0,0.326,0.334,0.155,0.03,0.155,4.71848,3.11314,2.5001,2.14821,1.92201,1.76459,1.64782,1.55672,1.48278,1.42084,1.368,1.32185,1.28119,1.24492,1.21238,1.18274,1.15587,1.13106,1.10832,1.08728,1.0678,1.04951,1.03245,1.01649,1.00144,0.98726,0.97377,0.96103,0.94908,0.93766,0.9268,0.91636,0.90646,0.89708,0.88795,0.87926,0.87088,0.86293,0.85524,0.84783,449.25423,428.02557,370.21027,336.21266,312.41788,294.26854,279.71443,267.65965,257.44676,248.64819,240.96892,234.19637,228.17134,222.77186,217.90179,213.48484,209.45838,205.77159,202.38141,199.2523,196.35383,193.66014,191.14922,188.80177,186.60112,184.53294,182.58446,180.74458,179.0034,177.35249,175.78401,174.29097,172.86742,171.50781,170.20726,168.96149,167.76613,166.61814,165.51388,164.45036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY377100505,5,WY,5,Campbell,66,0,5,rocky_mountain,3771,frontier,5615.83,9064.86,46.77,0.14,1,0.55,80,8354.101132,18,87,0,0,100,0.326,0.334,0.155,0.03,0.155,497.16415,405.49502,343.61794,298.99484,265.27847,238.89905,217.69207,200.26787,185.69381,173.31995,162.68034,153.43133,145.3148,138.13242,131.73013,125.98549,120.80073,116.09648,111.80799,107.88112,104.27133,100.94082,97.85782,94.99494,92.3288,89.83964,87.50952,85.32379,83.26844,81.33231,79.50469,77.77678,76.1401,74.58749,73.11245,71.70916,70.37232,69.09703,67.87906,66.71467,9313.25213,7958.60663,6999.56435,6282.12624,5724.49958,5278.40522,4913.30228,4608.86886,4351.04275,4129.78001,3937.71706,3769.33455,3620.41569,3487.6855,3368.56322,3260.98767,3163.29505,3074.12641,2992.3626,2917.07239,2847.47651,2782.91643,2722.83287,2666.74702,2614.24722,2564.97734,2518.62764,2474.92753,2433.63989,2394.55462,2357.48699,2322.27254,2288.76411,2256.83088,2226.35548,2197.23109,2169.36273,2142.66363,2117.05522,2092.46603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWY377100507,7,WY,5,Campbell,66,0,5,rocky_mountain,3771,frontier,1489.87,7738.175,43.33,0.14,1,0.55,80,4705.183396,10,49,0,0,100,0.326,0.334,0.155,0.03,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242.809775,1080.808,965.0197,873.614425,798.84715,736.564175,684.029125,639.268125,600.797825,567.4745,538.4013,512.8682,490.304625,470.250625,452.330375,436.2353,421.710575,408.543875,396.55825,385.60375,375.55435,366.302525,357.757125,349.839025,342.48,335.6218,329.213575,323.210425,317.574375,312.269975,307.2672,302.54055,298.0651,293.8206,289.78815,285.950425,282.2934,278.802375,275.465925,272.272425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
