notes:,for now wleor.txt data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,state,play,district_number,rrc_number,Reg,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,lateral_count,lateral_length_ft,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,past_wells,lyroil,lyrgas,numacc,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DOCA100600210,CA,1006,6,5,6,8020,45,0.158,0.632,3552.992,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,0.48,30,9,0,0,4,404.166,28.5,50,237,67,59.284,25,33,1.39,0.979,1243.373,10,2000,9,10,1,0.866,0.134,1,0,25.433,99.894,1,54.61,0.24,42.61,12.02,4.54,21.92,19.68,7.39,3.72,9.98,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47,0.05,8.95,2.53,0.95,4.61,4.13,1.56,0.78,2.09,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.12,239.04,188.81,246.16,233.72,211.14,223.63,239.67,178.96,91.96,62.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.86,237.16,221.35,221.36,237.97,233.39,228.17,231.19,282.84,335.17,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.7,90.92,137.48,137.49,137.48,168.53,168.53,143.03,306.61,347.41,365.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.66,472.32,402.23,402.22,402.23,355.49,355.5,393.88,148.07,91.19,61.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA100800110,CA,1008,6,4,6,10090,39.8,0.228,0.75,11446.949,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,0.4,25,25,0,0,4,368.951,19,150,14.5,60,52.608,25,40,1.67,0.974,1747.641,10,2400,9,10,1,0.74,0.26,1,0,31.874,391.022,1,92.06,0.74,65.05,27.18,4.9,30.51,35.68,17.33,6.16,12.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.89,0.14,12.64,5.29,0.95,5.93,6.93,3.37,1.2,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.88,413.12,320.27,412.81,408.48,365.48,377.74,405.24,308.04,164.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.52,380.95,365.25,354.08,382.23,380.46,367.27,370.27,452.99,536.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.15,145.69,220.33,220.32,220.33,270.07,270.08,229.21,497.01,552.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818.23,812.5,691.91,691.91,691.91,611.52,611.52,677.56,245.54,162.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA130100110,CA,1301,6,2,6,783,28,35.423,0.717,1852.35,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,1.21,7.5,13,0,0,4,202.083,21.39,305,206.171,53.533,51.686,25,45.857,1.024,0.974,1525.899,10,800,9,13,1,0.879,0.121,1,0,23.956,42.959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA130100210,CA,1301,6,2,6,3020,27.2,2.962,0.717,2600.161,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,1.21,5,19,0,0,4,165,21.39,1700,206.171,53.533,51.559,25,45.857,1.128,0.72,8811.114,10,440,9,13,1,0.784,0.216,1,0,18.001,52.317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA130100310,CA,1301,6,2,6,7235,33,0.473,0.717,4989.452,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,1.21,10,20,0,0,4,233.345,21.39,1225,206.171,53.533,48.848,25,45.857,1.393,0.72,8984.558,10,460,9,13,1,0.565,0.435,1,0,14.093,78.749,1,242.26,169.19,300.77,234.69,208.95,194.39,172.44,147.6,155.83,129.48,95.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.11,26.62,47.32,36.92,32.87,30.58,27.13,23.22,24.51,20.37,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.04,1066.64,913.35,1034.71,1119.06,1170,1185.2,1216.75,1111.61,729.55,534.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959.69,1424.98,1394.16,1388.72,1362.47,1356.1,1370.63,1369.05,1485.78,1795.55,1959.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.22,542.44,820.29,820.28,820.29,1005.51,1005.51,853.36,1823.53,1943.52,2070.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730.93,2711.77,2309.32,2309.31,2309.32,2041.01,2041.01,2261.41,859.2,723.64,529.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA130200110,CA,1302,6,2,6,1020,32,3.466,0.719,1377.903,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,1.7,5,5,0,0,4,165,12.5,200,18,50,45.966,25,50,1.038,0.976,467.207,10,300,9,13,1,0.917,0.083,1,0,10.351,13.819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA130200210,CA,1302,6,2,6,3463,30,1.977,0.719,1779.435,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,1.7,5,1,0,0,4,165,17,105,120,55,44.648,25,45,1.16,0.956,328.42,10,125,9,13,1,0.96,0.04,1,0,2.708,4.023,1,12.14,0.11,8.29,3.94,0.29,4.56,5.2,1.97,0.35,2.05,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.02,1.51,0.71,0.05,0.83,0.94,0.36,0.06,0.38,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,59.98,42.3,57.04,54.82,48.5,50.87,54.94,46.56,22.86,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.67,45.02,46.22,43.02,48.32,47.18,45.17,46.93,54.89,68.65,73.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46,20.58,28.36,28.35,28.35,30.41,30.42,34.75,52.59,73.07,75.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.72,104.86,91.89,91.9,91.89,88.47,88.46,81.22,51.47,18.99,13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA130200310,CA,1302,6,2,6,11270,28,0.503,0.7,1658.888,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,1.7,10,25,0,0,4,233.345,14,950,25,60,51.741,25,40,1.4,0.971,4952.708,10,800,9,13,1,0.688,0.312,1,0,200.831,353.601,1,172.73,3,106.07,67.49,4.02,45.44,70.15,41.87,14.59,16.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.23,0.4,14.27,9.07,0.54,6.12,9.43,5.63,1.96,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.87,805.74,604.21,774.06,793.7,701.89,705,758.23,571.05,310.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817.68,701.93,707.57,653.48,713.75,720.17,693.12,694.42,851.07,1008.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.52,270.61,425.72,425.73,425.72,435.63,501.62,501.63,931.93,1027.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545.91,1562.47,1302.99,1302.98,1302.98,1286.42,1175.99,1176,458.94,307.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA130200410,CA,1302,6,1,6,5441,29.4,0.933,0.719,1110.085,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,1.7,10,30,0,0,4,233.345,21.8,235,225.6,57.921,43.307,25,37.5,1.261,0.947,1034.417,10,640,9,13,1,0.531,0.469,1,0,55.583,55.021,1,69.11,0.64,47.2,22.3,1.83,24.57,29.21,12.27,2.5,10.45,13.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55,0.11,7.89,3.72,0.31,4.11,4.88,2.05,0.42,1.74,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.04,327.13,235.27,314.59,305.66,269.51,284.44,303.33,246.62,123.44,78.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.47,263.75,267.17,249.96,278,275.6,259.64,268.97,323.46,393.9,416.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.78,113.43,161.66,161.67,161.66,198.17,165.58,181.22,342.89,408.92,431.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.12,592.54,513.68,513.68,513.68,453.99,507.29,481.7,217.41,117.63,77.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA130200510,CA,1302,6,1,6,6354,31,0.452,0.83,2444.523,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,0.6,10,2,0,0,4,233.345,23,73.333,38.3,65,32.543,25,35,1.29,0.773,659.33,10,270.729,9,13,1,0.926,0.074,1,0,4.836,11.44,1,19.32,6.69,19.47,11.2,12.4,9.89,9.94,7.77,8.86,7.34,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,1.16,3.36,1.94,2.14,1.72,1.71,1.35,1.53,1.27,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24,81.13,67.34,76.21,79.52,83.52,82.36,85.41,76.36,48.82,34.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.38,91.31,86.62,90.33,86.99,88.07,88.06,88.9,96.65,117.98,128.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.07,37.19,53.01,53.02,53.01,64.99,54.3,59.42,112.44,127.53,135.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.33,181.5,157.34,157.34,157.34,139.06,155.38,147.55,66.59,46.53,34.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA130200610,CA,1302,6,1,6,3820,36.5,0.861,0.719,0,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,1.7,15,1,0,0,4,285.788,23,33.333,320,65,34.007,25,35,1.256,0.845,461.656,10,150,9,13,1,0.9,0.1,1,0,3.866,0,1,15.48,1.85,13.58,2.85,9.37,3.8,4.05,5.86,4.71,2.42,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0.37,2.71,0.57,1.87,0.76,0.81,1.17,0.94,0.48,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,50.57,43.87,49.64,46.03,51.57,49.38,48.91,40.44,24.45,16.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.81,63.17,55.53,63.37,58.68,61.36,62.61,60.52,70.76,86.57,92.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,25.58,36.45,36.46,36.45,44.69,43.22,36.75,81.85,89.4,95.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.93,104.43,90.53,90.52,90.53,80.01,81.89,90.15,32.59,24.3,15.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA130200710,CA,1302,6,1,6,5548,33,0.466,0.719,1132.014,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,0.5,10,10,0,0,4,233.345,23,80,192,66,47.472,25,34,1.3,0.955,942.244,10,530,9,13,1,0.811,0.189,1,0,17.797,17.132,1,25.09,0.15,18.26,6.92,1.01,9.92,10.37,3.53,0.88,4.45,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0.03,3.01,1.15,0.16,1.64,1.71,0.59,0.14,0.74,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1,103.56,75.66,101.83,96.31,85.54,91.81,98.15,77.54,38.22,24.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.89,96.9,96.09,91.65,101.83,99.8,94.43,98.29,118.57,143.46,151.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.62,41.31,58.89,58.88,58.89,72.18,60.31,66.01,124.89,149.57,157.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.16,189.01,163.85,163.85,163.85,144.81,161.81,153.65,69.35,36.42,24.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA140100110,CA,1401,6,1,6,2986.5,33.3,1.38,0.753,667.783,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,0.6,10,22,0,0,4,233.345,31,144.167,362,73,53.843,25,27,1.12,0.923,1746.254,10,410,9,14,1,0.463,0.537,1,0,194.55,190.71,1,61.53,0.39,43.29,18.53,1.27,25.46,26.64,7.85,1.08,12.27,13.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63,0.07,8.18,3.5,0.24,4.81,5.03,1.49,0.2,2.32,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.12,305.16,219.84,295.82,276.01,246.09,262.28,285.28,244.32,123.31,76.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.3,250.46,258.74,240.14,270.72,262.02,254.92,259.25,304.53,378.64,408.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.68,115.84,159.61,159.6,153.17,153.18,195.64,168.62,303.77,388.8,423.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.23,527.69,462.45,462.44,472.05,472.04,408.72,449.01,247.54,129.05,76.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCA140200110,CA,1402,6,1,6,4127.5,29.3,9.721,0.774,434.119,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,1.8,4,65,0,0,4,147.58,26.5,212.5,110,56,40.936,25,44,1.25,0.843,252.929,10,2000,9,14,1,0.87,0.13,1,0,582.949,278.176,1,28.28,2.58,25.8,5.24,14.37,14.16,3.95,9.32,12.01,6.12,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0.47,4.8,0.97,2.67,2.64,0.73,1.73,2.23,1.14,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.43,144.11,100.94,135.59,118.32,128.1,133.57,127.18,112.55,70.86,49.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.1,115.81,115,119.05,118.29,113.56,122.03,120.36,128.94,164.53,178.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.47,51.83,71.42,71.41,71.42,76.59,76.6,87.54,132.47,177.51,183.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.58,266.16,233.25,233.26,233.25,224.54,224.54,206.16,130.66,59.68,48.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
DOCA140200210,CA,1402,6,1,6,5614.5,30,0.564,0.9,905.615,0,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,2.186,5,7,0,0,4,165,17.5,107.5,97,68,32.621,25,32,1.36,0.79,104.248,10,583.772,9,14,1,0.94,0.06,1,0,58.818,58.417,1,11.19,2.86,10.87,5.16,6.97,4.59,5.56,3.88,4.22,4.29,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0.61,2.32,1.1,1.49,0.98,1.18,0.83,0.9,0.92,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47,51.29,42.67,48.27,49.17,52.52,50.56,52.6,47.06,29.27,20.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,53.38,50.01,53.17,50.62,51.83,51.44,52.37,57.35,69.41,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.77,21.77,31.02,31.03,31.03,38.03,31.78,34.78,65.81,75.1,79.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.81,111.01,96.24,96.24,96.24,85.05,95.04,90.25,40.74,27.82,20.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
