notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,state,play,district_number,rrc_number,Reg,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,lateral_count,lateral_length_ft,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,past_wells,lyroil,lyrgas,numacc,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DOUT210200111,UT,2102,60,0,5,5589.8,46.3,0.279,0.841,1038.604,0,0.209,0.35,0.126,0.088,0.226,0,0,0,0,0.1,30,9,0,0,4,660,11.77,13.573,12.4,64.9,32.732,30.5,3510,1.417,0.568,504.444,11,800,9,21,1,0.667,0.333,1,0,22.091,17.961,1,17.097,16.755,16.42,16.092,15.77,15.454,15.145,14.842,14.545,14.255,13.969,13.69,13.416,13.148,12.885,12.627,12.375,12.127,11.885,11.647,11.414,11.186,10.962,10.743,10.528,10.317,10.111,9.909,9.711,9.516,9.326,9.14,8.957,8.778,8.602,8.43,8.261,8.096,7.934,7.776,17.757,17.402,17.054,16.713,16.378,16.051,15.73,15.415,15.107,14.805,14.509,14.219,13.934,13.656,13.382,13.115,12.852,12.595,12.344,12.097,11.855,11.618,11.385,11.158,10.934,10.716,10.501,10.291,10.086,9.884,9.686,9.492,9.303,9.117,8.934,8.756,8.58,8.409,8.241,8.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.519,32.318,32.318,32.318,32.318,32.318,32.318,32.318,32.318,32.318,32.318,26.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOUT210200211,UT,2102,60,0,5,5726.9,42,0.472,0.841,1365.648,0,0.209,0.35,0.126,0.088,0.226,0,0,0,0,0.1,30,8,0,0,4,521.776,14,61.5,55,64.688,46.466,30.5,3531.2,1.492,0.965,1448.08,11,400,9,21,1,0.385,0.615,1,0,13.107,15.406,1,67.64,66.287,64.961,63.662,62.389,61.141,59.918,58.72,57.546,56.395,55.267,54.161,53.078,52.017,50.976,49.957,48.958,47.979,47.019,46.079,45.157,44.254,43.369,42.501,41.651,40.818,40.002,39.202,38.418,37.65,36.897,36.159,35.435,34.727,34.032,33.352,32.685,32.031,31.39,30.762,92.373,90.526,88.715,86.941,85.202,83.498,81.828,80.191,78.588,77.016,75.475,73.966,72.487,71.037,69.616,68.224,66.859,65.522,64.212,62.928,61.669,60.436,59.227,58.042,56.882,55.744,54.629,53.536,52.466,51.416,50.388,49.38,48.393,47.425,46.476,45.547,44.636,43.743,42.868,42.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.822,166.865,166.865,166.865,166.865,166.865,41.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOUT210200311,UT,2102,60,0,5,5339.8,40,0.507,0.92,2592.197,0,0.209,0.35,0.126,0.088,0.226,0,0,0,0,0.1,20,5,0,0,4,660,16,193,6,64.688,54.554,30.5,35.312,1.499,0.72,8271.237,11,400,9,21,1,0.75,0.25,1,0,11.783,28.256,1,27.888,12.52,9.789,8.352,7.424,6.759,6.252,5.849,5.518,5.239,5.001,4.793,4.611,2.504,2.454,2.405,2.357,2.31,2.263,2.218,2.174,2.13,2.088,2.046,2.005,1.965,1.926,1.887,1.849,1.812,1.776,1.741,1.706,1.672,1.638,1.605,1.573,1.542,1.511,1.481,72.29,32.454,25.374,21.65,19.244,17.522,16.208,15.162,14.303,13.581,12.963,12.425,11.952,6.49,6.36,6.233,6.108,5.986,5.866,5.749,5.634,5.521,5.411,5.303,5.197,5.093,4.991,4.891,4.793,4.697,4.603,4.511,4.421,4.333,4.246,4.161,4.078,3.996,3.916,3.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.399,23.161,26.851,28.792,30.046,30.943,31.628,32.173,32.621,32.997,33.319,33.6,33.846,36.693,40.075,13.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOUT210200411,UT,2102,60,0,5,5615,39,0.532,0.9,1568.278,0,0.209,0.35,0.126,0.088,0.226,0,0,0,0,0.1,30,3,0,0,4,590.322,13,55,20,64.688,43.563,30.5,3531.2,1.4,0.902,2733.864,11,320,9,21,1,0.727,0.273,1,0,13.885,20.224,1,42.192,41.348,40.521,39.711,38.917,38.138,37.375,36.628,35.895,35.177,34.474,33.784,33.109,32.447,31.798,31.162,30.538,29.928,29.329,28.743,28.168,27.604,27.052,26.511,25.981,25.461,24.952,24.453,23.964,23.485,23.015,22.555,22.104,21.662,21.228,20.804,20.388,19.98,19.58,19.189,66.168,64.845,63.548,62.277,61.031,59.811,58.614,57.442,56.293,55.167,54.064,52.983,51.923,50.885,49.867,48.87,47.892,46.934,45.996,45.076,44.174,43.291,42.425,41.577,40.745,39.93,39.131,38.349,37.582,36.83,36.094,35.372,34.664,33.971,33.292,32.626,31.973,31.334,30.707,30.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.301,134.006,134.006,134.006,134.006,50.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DONM220700111,NM,2207,36,0,5,1578,29.5,17.751,0.74,2083.251,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0.3,20,32,0,0,4,426.026,13.974,35,54.417,70,56.86,25,30,1.046,0.902,1427.901,11,1800,9,22,1,0.644,0.356,1,0,10.476,8.333,1,9.811,4.404,3.444,2.938,2.612,2.378,2.2,0.709,0.695,0.681,0.667,0.654,0.641,0.628,0.616,0.603,0.591,0.579,0.568,0.556,0.545,0.534,0.524,0.513,0.503,0.493,0.483,0.473,0.464,0.455,0.445,0.437,0.428,0.419,0.411,0.403,0.395,0.387,0.379,0.371,20.438,9.176,7.174,6.121,5.441,4.954,4.582,1.478,1.448,1.419,1.391,1.363,1.336,1.309,1.283,1.257,1.232,1.208,1.183,1.16,1.137,1.114,1.092,1.07,1.048,1.027,1.007,0.987,0.967,0.948,0.929,0.91,0.892,0.874,0.857,0.839,0.823,0.806,0.79,0.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.271,15.856,16.848,17.37,17.708,17.949,18.133,6.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DONM220700211,NM,2207,36,0,5,5306,41,0.6,0.77,560.579,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0.1,40,9,0,0,4,660,13.5,10,57,67,48.892,25,33,1.26,0.95,891.062,11,1440,9,22,1,0.812,0.188,1,0,8.59,4.963,1,24.576,24.084,23.603,23.131,22.668,22.215,21.77,21.335,20.908,20.49,20.08,19.679,19.285,18.899,18.522,18.151,17.788,17.432,17.084,16.742,16.407,16.079,15.757,15.442,15.133,14.831,14.534,14.243,13.959,13.679,13.406,13.138,12.875,12.617,12.365,12.118,11.875,11.638,11.405,11.177,13.777,13.501,13.231,12.967,12.707,12.453,12.204,11.96,11.721,11.487,11.257,11.032,10.811,10.595,10.383,10.175,9.972,9.772,9.577,9.385,9.198,9.014,8.833,8.657,8.484,8.314,8.148,7.985,7.825,7.669,7.515,7.365,7.218,7.073,6.932,6.793,6.657,6.524,6.394,6.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DONM220700311,NM,2207,36,0,5,1243.9,40,7.029,0.72,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0.1,30,7,0,0,4,466.69,15,6.5,145,70,52.013,25,3000,1.037,0.906,758.494,11,1040,9,22,1,0.8,0.2,1,0,3.07,0,1,28.314,0.931,0.912,0.894,0.876,0.859,0.842,0.825,0.808,0.792,0.776,0.761,0.745,0.731,0.716,0.702,0.688,0.674,0.66,0.647,0.634,0.622,0.609,0.597,0.585,0.573,0.562,0.551,0.54,0.529,0.518,0.508,0.498,0.488,0.478,0.468,0.459,0.45,0.441,0.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.397,18.698,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,19.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DONM220800111,NM,2208,36,0,5,3901,38,1.679,0.803,168.67,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0.1,20,17,0,0,4,1320,9,180,5000.15,36,34.725,25,64,1.137,0.72,11987.667,11,5120,9,22,1,0.934,0.066,1,0,12.235,1.383,1,28.502,12.796,10.004,8.536,7.587,6.908,6.39,5.978,5.639,5.355,1.208,1.184,1.16,1.137,1.114,1.092,1.07,1.049,1.028,1.007,0.987,0.967,0.948,0.929,0.91,0.892,0.874,0.857,0.84,0.823,0.806,0.79,0.775,0.759,0.744,0.729,0.714,0.7,0.686,0.672,4.807,2.158,1.687,1.44,1.28,1.165,1.078,1.008,0.951,0.903,0.204,0.2,0.196,0.192,0.188,0.184,0.181,0.177,0.174,0.17,0.167,0.163,0.16,0.157,0.154,0.151,0.148,0.145,0.142,0.139,0.136,0.133,0.131,0.128,0.126,0.123,0.121,0.118,0.116,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.323,26.6,29.671,31.286,32.329,33.076,33.646,34.1,34.472,34.785,39.346,40.675,40.675,13.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOMT280800111,MT,2808,30,0,7,1328.2,37,4.405,0.61,2619.676,0,0,0.492,0.246,0.075,0.187,0,0,0,0,1,40,488,0,0,4,447.992,20,7,189.455,65,42.382,25,35,1.033,0.85,246.341,11,17581.854,9,28,1,0.167,0.833,1,0,128.214,293.57,1,28.913,15.921,13.682,10.109,7.581,5.836,4.656,3.869,3.339,2.964,2.675,2.423,2.183,1.947,1.718,1.506,1.326,1.19,1.108,1.078,1.082,1.087,1.036,0.845,0.397,0.389,0.381,0.374,0.366,0.359,0.352,0.345,0.338,0.331,0.324,0.318,0.312,0.305,0.299,0.293,75.742,41.707,35.844,26.482,19.86,15.288,12.197,10.135,8.746,7.766,7.006,6.346,5.719,5.101,4.5,3.944,3.473,3.119,2.903,2.823,2.834,2.848,2.715,2.214,1.039,1.018,0.998,0.978,0.958,0.939,0.92,0.902,0.884,0.866,0.849,0.832,0.815,0.799,0.783,0.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928,6.501,9.029,10.774,11.954,12.741,13.271,13.646,13.936,14.187,14.427,14.663,14.892,15.104,15.285,15.42,15.502,15.533,15.528,15.523,15.574,15.765,16.213,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
DOMT280800211,MT,2808,30,0,7,2102,39,3.997,0.601,838.511,0,0,0.492,0.246,0.075,0.187,0,0,0,0,0.8,30,9,0,0,4,622.253,9,20,189.455,67.2,61.6,25,3280,1.08,0.72,617.882,11,640,9,28,1,0.571,0.429,1,0,3.549,2.508,1,38.857,38.08,37.318,36.572,35.84,35.124,34.421,33.733,33.058,32.397,31.749,31.114,30.492,29.882,29.284,28.699,28.125,27.562,27.011,26.471,25.941,25.422,24.914,24.416,23.927,23.449,22.98,22.52,22.07,21.628,21.196,20.772,20.357,19.949,19.55,19.159,18.776,18.401,18.033,17.672,32.582,31.93,31.292,30.666,30.053,29.452,28.863,28.285,27.72,27.165,26.622,26.089,25.568,25.056,24.555,24.064,23.583,23.111,22.649,22.196,21.752,21.317,20.891,20.473,20.063,19.662,19.269,18.883,18.506,18.136,17.773,17.418,17.069,16.728,16.393,16.065,15.744,15.429,15.121,14.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.446,70.818,70.818,70.818,70.818,70.818,70.818,70.818,70.818,70.818,70.818,70.818,70.818,70.818,70.818,70.818,70.818,16.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOMT280800311,MT,2808,30,0,7,2523.25,38,2.062,0.77,5610.033,0,0,0.492,0.246,0.075,0.187,0,0,0,0,0.9,20,727,0,0,4,832.732,15,38.75,400,67.2,60.939,25,32.8,1.09,0.72,3258.072,11,85200,9,28,1,0.829,0.171,1,0,317.161,1712.283,1,13.781,6.187,4.837,4.127,3.669,3.34,3.09,2.373,2.326,2.279,2.233,2.189,2.145,2.102,2.06,2.019,1.978,1.939,1.9,1.862,1.825,1.788,1.753,1.718,1.683,1.65,1.617,1.584,1.553,1.521,1.491,1.461,1.432,1.403,1.375,1.348,1.321,1.294,1.269,1.243,77.314,34.709,27.138,23.154,20.582,18.739,17.334,13.311,13.045,12.784,12.528,12.278,12.032,11.791,11.556,11.325,11.098,10.876,10.659,10.445,10.236,10.032,9.831,9.634,9.442,9.253,9.068,8.887,8.709,8.535,8.364,8.197,8.033,7.872,7.715,7.56,7.409,7.261,7.116,6.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.762,16.85,18.288,19.044,19.532,19.882,20.149,20.912,22.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
DOMT280800411,MT,2808,30,0,7,2705.4,37,1.528,0.601,1047.29,0,0,0.492,0.246,0.075,0.187,0,0,0,0,0.6,30,21,0,0,4,466.69,21,9,176,65,37.095,25,3500,1.1,0.841,313.564,11,760,9,28,1,0.16,0.84,1,0,28.159,29.633,1,28.625,28.052,27.491,26.942,26.403,25.875,25.357,24.85,24.353,23.866,23.389,22.921,22.463,22.013,21.573,21.142,20.719,20.304,19.898,19.5,19.11,18.728,18.354,17.986,17.627,17.274,16.929,16.59,16.258,15.933,15.615,15.302,14.996,14.696,14.402,14.114,13.832,13.555,13.284,13.019,29.979,29.379,28.792,28.216,27.652,27.099,26.557,26.026,25.505,24.995,24.495,24.005,23.525,23.055,22.593,22.142,21.699,21.265,20.839,20.423,20.014,19.614,19.222,18.837,18.46,18.091,17.729,17.375,17.027,16.687,16.353,16.026,15.705,15.391,15.084,14.782,14.486,14.197,13.913,13.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.876,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,5.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOMT280800511,MT,2808,30,0,7,2778.5,34,1.956,0.601,2.419,0,0,0.492,0.246,0.075,0.187,0,0,0,0,0.4,30,24,0,0,4,285.788,12.553,7.845,189.455,73.224,37.999,25,2677.6,1.052,0.785,106.4,11,480,9,28,1,0,1,1,0,21.114,0,1,9.751,9.556,9.365,9.178,8.994,8.814,8.638,8.465,8.296,8.13,7.967,7.808,7.652,7.499,7.349,7.202,7.058,6.917,6.778,6.643,6.51,6.38,6.252,6.127,6.004,5.884,5.767,5.651,5.538,5.428,5.319,5.213,5.108,5.006,4.906,4.808,4.712,4.618,4.525,4.435,0.024,0.024,0.023,0.023,0.022,0.022,0.021,0.021,0.02,0.02,0.02,0.019,0.019,0.018,0.018,0.018,0.017,0.017,0.017,0.016,0.016,0.016,0.015,0.015,0.015,0.014,0.014,0.014,0.014,0.013,0.013,0.013,0.013,0.012,0.012,0.012,0.012,0.011,0.011,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.451,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
